Genre,Title,Artist
Tango,Ave Negra,Roberto Firpo
Tango,Bacán Fulero,Roberto Firpo
Tango,"Bailemos, Pebeta",Roberto Firpo
Vals,Bajo los Puentes de París,Roberto Firpo
Tango,Bar Exposición,Roberto Firpo
Vals,Barreras de amor,Roberto Firpo
Tango,Bravo porteño,Roberto Firpo
Milonga,Campo afuera,Roberto Firpo
Tango,Carcajadas,Roberto Firpo
Tango,Cero a cero,Roberto Firpo
Milonga,Chamberguito criollo | Chamberguito de los gauchos,Roberto Firpo
Tango,Champagne tango,Roberto Firpo
Vals,Clarita,Roberto Firpo
Tango,Clinicas,Roberto Firpo
Vals,Copos de espuma,Roberto Firpo
Tango,Cosas olvidadas,Roberto Firpo
Tango,Cuando llora la milonga,Roberto Firpo
Tango,Cuando paso el Amor,Roberto Firpo
Tango,Cuidao con los cincuenta,Roberto Firpo
Tango,Curda completa,Roberto Firpo
Tango,De Madrugada,Roberto Firpo
Milonga,De mi arrabal,Roberto Firpo
Tango,De pura cepa,Roberto Firpo
Tango,De raza,Roberto Firpo
Tango,De rincón a rincón,Roberto Firpo
Tango,De vuelta al pago,Roberto Firpo
Tango,Desconsuelo,Roberto Firpo
Vals,Desde el alma,Roberto Firpo
Tango,Didí,Roberto Firpo
Tango,Don Enrique,Roberto Firpo
Tango,Don Esteban,Roberto Firpo
Tango,Don Juan,Roberto Firpo
Tango,El adiós del boyero,Roberto Firpo
Vals,El aeroplano,Roberto Firpo
Tango,El amanecer,Roberto Firpo
Tango,El apronte,Roberto Firpo
Tango,El barbijo,Roberto Firpo
Tango,El Bisturí,Roberto Firpo
Tango,El cencerro,Roberto Firpo
Tango,El choclo,Roberto Firpo
Tango,El compinche,Roberto Firpo
Tango,El cuzquito,Roberto Firpo
Tango,El distinguido Ciudadano,Roberto Firpo
Tango,El Encuentro,Roberto Firpo
Tango,El entrerriano,Roberto Firpo
Tango,El Espiante,Roberto Firpo
Milonga,El esquinazo,Roberto Firpo
Tango,El gallito,Roberto Firpo
Tango,El horizonte,Roberto Firpo
Tango,El internado,Roberto Firpo
Tango,El llorón,Roberto Firpo
Tango,El moro,Roberto Firpo
Tango,El nnce,Roberto Firpo
Tango,El pañuelito,Roberto Firpo
Tango,El paraíso de los locos,Roberto Firpo
Tango,El pensamiento,Roberto Firpo
Milonga,El porteñito,Roberto Firpo
Tango,El talar,Roberto Firpo
Tango,El talento,Roberto Firpo
Tango,El tapial,Roberto Firpo
Tango,El tío soltero,Roberto Firpo
Tango,En el suburbio,Roberto Firpo
Vals,Entre los ceibos,Roberto Firpo
Tango,Escríbeme,Roberto Firpo
Tango,Estoy penando,Roberto Firpo
Vals,Eternamente,Roberto Firpo
Tango,Falsa alegria,Roberto Firpo
Tango,Fantasma,Roberto Firpo
Tango,Fantoches,Roberto Firpo
Tango,Fea,Roberto Firpo
Tango,Felicia,Roberto Firpo
Milonga,Flor de fango,Roberto Firpo
Milonga,Flor de suburbio,Roberto Firpo
Tango,Fuegos artificiales,Roberto Firpo
Tango,Germaine,Roberto Firpo
Tango,Gran Hotel Victoria | Hotel Victoria,Roberto Firpo
Tango,Grandulón,Roberto Firpo
Vals,Hacia ti va mi alma,Roberto Firpo
Tango,Hilacha,Roberto Firpo
Tango,Homero,Roberto Firpo
Tango,Honda tristeza,Roberto Firpo
Vals,Horas de pasión,Roberto Firpo
Tango,Hotel Victoria,Roberto Firpo
Tango,Il piccolo navio,Roberto Firpo
Tango,Ivette,Roberto Firpo
Tango,La bordadora,Roberto Firpo
Tango,La canción del cabaret,Roberto Firpo
Tango,La chola,Roberto Firpo
Tango,La cumparsita,Roberto Firpo
Tango,La despedida,Roberto Firpo
Tango,La huella,Roberto Firpo
Tango,La morocha,Roberto Firpo
Milonga,La mulita,Roberto Firpo
Tango,La murra,Roberto Firpo
Tango,La Oración del Tango,Roberto Firpo
Tango,La payanca,Roberto Firpo
Milonga,La puñalada,Roberto Firpo
Tango,La que murió en París,Roberto Firpo
Tango,La rosarina,Roberto Firpo
Milonga,La trifulca,Roberto Firpo
Tango,Lágrimas,Roberto Firpo
Tango,Lo que está bien... tá bien,Roberto Firpo
Tango,Loco lindo,Roberto Firpo
Tango,Madre,Roberto Firpo
Tango,Malevaje,Roberto Firpo
Tango,Marejada,Roberto Firpo
Tango,Margaritas,Roberto Firpo
Tango,Matasano,Roberto Firpo
Milonga,Me gusta bailar milonga,Roberto Firpo
Tango,A media luz,Roberto Firpo
Tango,Mi desdicha,Roberto Firpo
Tango,Mi noche triste,Roberto Firpo
Tango,Mi pebeta,Roberto Firpo
Milonga,Milonga del 38,Roberto Firpo
Milonga,Milonga orillera,Roberto Firpo
Tango,Montevideo,Roberto Firpo
Tango,A Montmartre,Roberto Firpo
Vals,Muy Juntitios,Roberto Firpo
Vals,Ni flores ya se ven,Roberto Firpo
Tango,No me importa,Roberto Firpo
Tango,No me mientas,Roberto Firpo
Tango,No quiero verte llorar,Roberto Firpo
Vals,Noche calurosa,Roberto Firpo
Vals,Noche de ronda,Roberto Firpo
Vals,Noches de frio,Roberto Firpo
Tango,Norah,Roberto Firpo
Tango,Nueve de julio,Roberto Firpo
Vals,Nunca me olvides,Roberto Firpo
Tango,Ojos negros,Roberto Firpo
Vals,Ojos que lloran,Roberto Firpo
Vals,Olas nocturnas,Roberto Firpo
Vals,Olga,Roberto Firpo
Vals,Ondas sonoras,Roberto Firpo
Tango,Organito de la tarde,Roberto Firpo
Milonga,Organito de suburbio,Roberto Firpo
Tango,Pablo,Roberto Firpo
Tango,Padre nuestro,Roberto Firpo
Tango,Paganini,Roberto Firpo
Vals,Pálida sombra,Roberto Firpo
Vals,Para las chicas,Roberto Firpo
Tango,Peña gaucha,Roberto Firpo
Milonga,Pena mulata,Roberto Firpo
Vals,Penas de Alma,Roberto Firpo
Tango,Pensando en tí,Roberto Firpo
Tango,Pilcha bruja,Roberto Firpo
Tango,Prisionero,Roberto Firpo
Tango,Puente viejo,Roberto Firpo
Tango,"Que Gamba, che Hermano",Roberto Firpo
Tango,Quejas,Roberto Firpo
Tango,Quejas de bandoneón,Roberto Firpo
Vals,Recordando lo Pasado,Roberto Firpo
Vals,Recordándote,Roberto Firpo
Vals,Reflejos de luna,Roberto Firpo
Tango,Risa de mujer,Roberto Firpo
Tango,Rodríguez Peña,Roberto Firpo
Tango,Sábado inglés,Roberto Firpo
Tango,Sentimiento criollo,Roberto Firpo
Vals,Siempre te recuerdo,Roberto Firpo
Vals,Sueño florido,Roberto Firpo
Tango,Tierra negra,Roberto Firpo
Tango,Trupe,Roberto Firpo
Tango,Un lamento,Roberto Firpo
Tango,Va a dar que hablar,Roberto Firpo
Tango,"Vea, vea",Roberto Firpo
Milonga,Vieja milonga,Roberto Firpo
Tango,Violines gitanos,Roberto Firpo
Tango,"Ya no cantas, Chingolo | Chingolito",Roberto Firpo
Tango,Zarate club,Roberto Firpo
Vals,Balada para un loco,Forever Tango
Tango,Berretin,Forever Tango
Tango,Comme il faut,Forever Tango
Tango,Convencernos,Forever Tango
Tango,Derecho viejo,Forever Tango
Tango,El choclo,Forever Tango
Tango,Felicia,Forever Tango
Tango,A fuego lento,Forever Tango
Tango,La tablada,Forever Tango
Tango,Libertango,Forever Tango
Tango,Lo que vendra,Forever Tango
Tango,A los amigos,Forever Tango
Tango,Los Angeles Noventa,Forever Tango
Tango,Milongueando en el cuarenta,Forever Tango
Tango,Obertura,Forever Tango
Milonga,Payadora,Forever Tango
Tango,Que falta que me haces,Forever Tango
Tango,Quejas de bandoneon,Forever Tango
Tango,Responso,Forever Tango
Tango,Tus ojos de cielo,Forever Tango
Tango,Volver,Forever Tango
Tango,"Adiós, marinero",Francini - Pontier
Tango,"Adiós, Nonino",Francini - Pontier
Milonga,Alergia,Francini - Pontier
Tango,Alma de bohemio,Francini - Pontier
Tango,Anoche,Francini - Pontier
Tango,Arrabal,Francini - Pontier
Milonga,Bailonga,Francini - Pontier
Tango,Barra querida,Francini - Pontier
Tango,Blue tango,Francini - Pontier
Tango,Boedo,Francini - Pontier
Tango,Calesita de barrio,Francini - Pontier
Tango,Caminito,Francini - Pontier
Tango,Camouflage,Francini - Pontier
Tango,Canaro en Paris,Francini - Pontier
Tango,Canción para un breve final,Francini - Pontier
Milonga,Cargamento,Francini - Pontier
Vals,Caricias perdidas,Francini - Pontier
Vals,Cerraste los ojos,Francini - Pontier
Milonga,Certificao,Francini - Pontier
Tango,"Che, bandoneón",Francini - Pontier
Tango,Chiqué,Francini - Pontier
Tango,Claveles blancos,Francini - Pontier
Milonga,Cóbrate y dame el vuelto,Francini - Pontier
Tango,Como tú,Francini - Pontier
Vals,Con ella en el mar,Francini - Pontier
Tango,Contratiempo,Francini - Pontier
Vals,Corazón de oro,Francini - Pontier
Tango,Cuando talla un bandoneón,Francini - Pontier
Tango,Cuartito azul,Francini - Pontier
Tango,Cuatro líneas para el cielo,Francini - Pontier
Tango,De mi corazón,Francini - Pontier
Tango,"Déjame, no quiero verte nunca más",Francini - Pontier
Tango,Delirio,Francini - Pontier
Tango,Derecho viejo,Francini - Pontier
Tango,Dicen que dicen,Francini - Pontier
Tango,Discepolín,Francini - Pontier
Tango,A dos puntas,Francini - Pontier
Tango,El amanecer,Francini - Pontier
Tango,El apache argentino,Francini - Pontier
Tango,El choclo,Francini - Pontier
Tango,El ciruja,Francini - Pontier
Tango,El entrerriano,Francini - Pontier
Vals,El hijo triste,Francini - Pontier
Tango,El milagro,Francini - Pontier
Vals,El mismo dolor,Francini - Pontier
Tango,El pecoso,Francini - Pontier
Tango,El remate,Francini - Pontier
Tango,El retoque,Francini - Pontier
Tango,El tobiano,Francini - Pontier
Tango,En la capilla,Francini - Pontier
Tango,Felicia,Francini - Pontier
Tango,Inspiración,Francini - Pontier
Tango,A José Manuel Moreno,Francini - Pontier
Tango,Julio Sosa,Francini - Pontier
Tango,La beba,Francini - Pontier
Tango,La canción inolvidable,Francini - Pontier
Tango,La culpa es mía,Francini - Pontier
Tango,La cumparsita,Francini - Pontier
Tango,A la guardia vieja,Francini - Pontier
Tango,La yumba,Francini - Pontier
Milonga,Las cosas que me han quedado,Francini - Pontier
Tango,Lloró como una mujer,Francini - Pontier
Tango,Lluvia sobre el mar,Francini - Pontier
Tango,Lo que vendrá,Francini - Pontier
Tango,A los amigos,Francini - Pontier
Tango,Los cosos de al lao,Francini - Pontier
Tango,Los despojos,Francini - Pontier
Tango,Los días pasarán,Francini - Pontier
Vals,Manos adoradas,Francini - Pontier
Tango,Margo,Francini - Pontier
Tango,A media luz,Francini - Pontier
Vals,A mi madre,Francini - Pontier
Tango,Mi sentencia,Francini - Pontier
Milonga,Milonga de esquina,Francini - Pontier
Tango,A mis amores,Francini - Pontier
Tango,Noche de locura,Francini - Pontier
Tango,Nueve De Julio,Francini - Pontier
Tango,Nunca tuvo novio | La que nunca tuvo novio,Francini - Pontier
Tango,Olvidao,Francini - Pontier
Tango,Óyeme,Francini - Pontier
Tango,Óyeme mamá,Francini - Pontier
Tango,Pa' que se acuerden de mí,Francini - Pontier
Tango,Pa' que sepan como soy,Francini - Pontier
Tango,Para lucirse,Francini - Pontier
Tango,Pecado,Francini - Pontier
Tango,A pedido,Francini - Pontier
Tango,Perdóname,Francini - Pontier
Tango,Pichuco,Francini - Pontier
Milonga,Por 'H' o por 'B',Francini - Pontier
Tango,Por seguidora y por fiel,Francini - Pontier
Tango,Por una mala mujer,Francini - Pontier
Tango,Por una muñeca,Francini - Pontier
Tango,Por unos ojos negros,Francini - Pontier
Vals,Primer beso,Francini - Pontier
Tango,Princesa del fango,Francini - Pontier
Tango,Prohibido,Francini - Pontier
Tango,Qué me van a hablar de amor,Francini - Pontier
Tango,Quejas de bandoneón,Francini - Pontier
Tango,Remolinos | Remolino,Francini - Pontier
Vals,República Argentina,Francini - Pontier
Tango,Ronda azul,Francini - Pontier
Tango,Santa mía,Francini - Pontier
Tango,Si sos brujo,Francini - Pontier
Tango,Sin lágrimas,Francini - Pontier
Tango,Sin palabras,Francini - Pontier
Tango,Sirva otra copa,Francini - Pontier
Vals,A su memoria,Francini - Pontier
Milonga,Tamborilera,Francini - Pontier
Tango,Tan solo por verte,Francini - Pontier
Tango,Tanguera,Francini - Pontier
Milonga,Taquito militar,Francini - Pontier
Tango,Tema Otoñal,Francini - Pontier
Tango,Tenemos que abrirnos,Francini - Pontier
Tango,Tengo un amigo,Francini - Pontier
Tango,Tigre viejo,Francini - Pontier
Milonga,Trapitos,Francini - Pontier
Tango,Triste flor de tango,Francini - Pontier
Tango,Tu piel de jazmín,Francini - Pontier
Tango,Un alma buena,Francini - Pontier
Tango,Un día mas,Francini - Pontier
Tango,Una canción,Francini - Pontier
Tango,Una carta para Italia,Francini - Pontier
Tango,Una historia como tantas,Francini - Pontier
Vals,Una lágrima,Francini - Pontier
Vals,Una triste verdad,Francini - Pontier
Tango,Uno y uno,Francini - Pontier
Tango,Viejo smoking,Francini - Pontier
Tango,Y dicen que no te quiero,Francini - Pontier
Tango,A Zárate,Francini - Pontier
Tango,Alguien,Enrique Francini
Tango,Bailemos,Enrique Francini
Tango,Bebiendo contigo,Enrique Francini
Tango,Cabulero | Neotango,Enrique Francini
Tango,Chiqué,Enrique Francini
Tango,Danzarín,Enrique Francini
Tango,El arranque,Enrique Francini
Tango,El Gurí,Enrique Francini
Tango,El resero,Enrique Francini
Tango,Elegante Papirusa,Enrique Francini
Tango,Es hora de vivir,Enrique Francini
Tango,Fueron tres años,Enrique Francini
Tango,Inspiración,Enrique Francini
Tango,La cumparsita,Enrique Francini
Tango,La miel de tu boquita,Enrique Francini
Tango,La trilla,Enrique Francini
Vals,Las rosas de mi madre,Enrique Francini
Tango,Mientras viva,Enrique Francini
Tango,Muriéndome de amor,Enrique Francini
Tango,Petit salón,Enrique Francini
Tango,Qué me importa tu pasado,Enrique Francini
Tango,Quedémonos aquí,Enrique Francini
Tango,Sensiblero,Enrique Francini
Tango,Tema otoñal,Enrique Francini
Tango,Un tango para el recuerdo,Enrique Francini
odeon,el entrerriano,Francisco Canaro
disco nacional odeon,el triunfo,Francisco Canaro
parlophone,los ojos mas lindos,Francisco Canaro
Tango,Adiós para siempre,Osvaldo Fresedo
Tango,"Adiós, muchachos",Osvaldo Fresedo
Tango,Agua mansa,Osvaldo Fresedo
Tango,Al cerrar los ojos,Osvaldo Fresedo
Tango,Alas,Osvaldo Fresedo
Tango,Algún día volverás,Osvaldo Fresedo
Tango,Alma de milonga,Osvaldo Fresedo
Tango,Alma en pena,Osvaldo Fresedo
Tango,Almagro,Osvaldo Fresedo
Tango,Almita herida,Osvaldo Fresedo
Vals,Amor,Osvaldo Fresedo
Tango,Angustia,Osvaldo Fresedo
Tango,Apasionado,Osvaldo Fresedo
Tango,Araca la cana,Osvaldo Fresedo
Tango,Aromas,Osvaldo Fresedo
Tango,Arrabalero,Osvaldo Fresedo
Tango,Atrevido,Osvaldo Fresedo
Tango,Atropellando,Osvaldo Fresedo
Tango,Ave cantora,Osvaldo Fresedo
Tango,Ave sin nido,Osvaldo Fresedo
Tango,Bahía Blanca,Osvaldo Fresedo
Tango,Barrio porteño | Parque patricios,Osvaldo Fresedo
Tango,Belgica,Osvaldo Fresedo
Tango,Bésame en la boca,Osvaldo Fresedo
Tango,Buena vida,Osvaldo Fresedo
Tango,Buscándote,Osvaldo Fresedo
Tango,Cafetín de Buenos Aires,Osvaldo Fresedo
Tango,Camino,Osvaldo Fresedo
Tango,Canto de amor,Osvaldo Fresedo
Milonga,Capicúa,Osvaldo Fresedo
Tango,Capricho,Osvaldo Fresedo
Tango,Capricho de amor,Osvaldo Fresedo
Tango,"Careta, careta",Osvaldo Fresedo
Tango,Caridad,Osvaldo Fresedo
Tango,Carrillón de la Merced,Osvaldo Fresedo
Tango,Casquivana,Osvaldo Fresedo
Tango,Cenizas,Osvaldo Fresedo
Tango,"Che, papusa, oí",Osvaldo Fresedo
Tango,Chorra,Osvaldo Fresedo
Tango,Cielito mío,Osvaldo Fresedo
Tango,Colibriyo,Osvaldo Fresedo
Tango,Como aquella princesa,Osvaldo Fresedo
Tango,Conta siempre conmigo,Osvaldo Fresedo
Tango,Coperita posta,Osvaldo Fresedo
Tango,Corazón mío,Osvaldo Fresedo
Tango,Corazoncito,Osvaldo Fresedo
Tango,Cordobesita,Osvaldo Fresedo
Tango,Cosas viejas,Osvaldo Fresedo
Tango,Cristal,Osvaldo Fresedo
Tango,Cuando cuentes la historia de tu vida,Osvaldo Fresedo
Tango,Cuando llegue el invierno,Osvaldo Fresedo
Tango,Cuartito azul,Osvaldo Fresedo
Tango,Cuesta abajo,Osvaldo Fresedo
Tango,Dandy,Osvaldo Fresedo
Tango,Daño,Osvaldo Fresedo
Tango,De academia,Osvaldo Fresedo
Milonga,De pura cepa,Osvaldo Fresedo
Tango,Derecho viejo,Osvaldo Fresedo
Tango,Derroche de amor,Osvaldo Fresedo
Tango,Después de carnaval,Osvaldo Fresedo
Tango,Discepolín,Osvaldo Fresedo
Tango,Divagando,Osvaldo Fresedo
Tango,Dónde estás?,Osvaldo Fresedo
Tango,Dulce amargura,Osvaldo Fresedo
Tango,El barrio murmura,Osvaldo Fresedo
Tango,El carrerito,Osvaldo Fresedo
Tango,El choclo,Osvaldo Fresedo
Tango,El cisne,Osvaldo Fresedo
Tango,El día de tu ausencia,Osvaldo Fresedo
Tango,El día que me quieras,Osvaldo Fresedo
Tango,El entrerriano,Osvaldo Fresedo
Tango,El espiante,Osvaldo Fresedo
Tango,El firulete,Osvaldo Fresedo
Tango,El flete,Osvaldo Fresedo
Tango,El mareo,Osvaldo Fresedo
Tango,El Ñato Bernardo,Osvaldo Fresedo
Tango,El pollito,Osvaldo Fresedo
Tango,El rebelde,Osvaldo Fresedo
Tango,El tarta,Osvaldo Fresedo
Tango,Elegante papirusa,Osvaldo Fresedo
Tango,En cada puerto un adiós,Osvaldo Fresedo
Tango,En este rincón amigo,Osvaldo Fresedo
Tango,En la huella del dolor,Osvaldo Fresedo
Tango,En un rincón,Osvaldo Fresedo
Tango,Enamorado estoy,Osvaldo Fresedo
Tango,Es costumbre o es cariño?,Osvaldo Fresedo
Vals,Esperar,Osvaldo Fresedo
Tango,Esta noche,Osvaldo Fresedo
Tango,Esta noche me emborracho,Osvaldo Fresedo
Tango,Este viejo corazón,Osvaldo Fresedo
Tango,Fantasma,Osvaldo Fresedo
Tango,Firulete,Osvaldo Fresedo
Tango,Flores,Osvaldo Fresedo
Tango,Fuego lento,Osvaldo Fresedo
Tango,Fugitiva,Osvaldo Fresedo
Tango,Fui testigo,Osvaldo Fresedo
Tango,Fuimos,Osvaldo Fresedo
Tango,Fumando espero,Osvaldo Fresedo
Tango,Gitana rusa,Osvaldo Fresedo
Tango,Golondrinas,Osvaldo Fresedo
Tango,Griseta,Osvaldo Fresedo
Tango,Hablemos claramente,Osvaldo Fresedo
Tango,Hasta cuándo?,Osvaldo Fresedo
Tango,Hasta Dempsey ... no para,Osvaldo Fresedo
Tango,Hermana,Osvaldo Fresedo
Tango,Ídolos,Osvaldo Fresedo
Tango,Ironías,Osvaldo Fresedo
Tango,Isla de Capri,Osvaldo Fresedo
Tango,Jamás retornarás,Osvaldo Fresedo
Tango,Jornada campera,Osvaldo Fresedo
Tango,Jueves,Osvaldo Fresedo
Tango,Julián,Osvaldo Fresedo
Tango,L'adivina,Osvaldo Fresedo
Tango,La cachila,Osvaldo Fresedo
Tango,La casita de mis viejos | La casita de mis padres,Osvaldo Fresedo
Tango,La clavada,Osvaldo Fresedo
Tango,La copa del olvido,Osvaldo Fresedo
Tango,La cumparsita,Osvaldo Fresedo
Tango,La lluvia y yo,Osvaldo Fresedo
Tango,La mariposa,Osvaldo Fresedo
Tango,A la parrilla,Osvaldo Fresedo
Milonga,La puñalada,Osvaldo Fresedo
Tango,La ratona,Osvaldo Fresedo
Milonga,La rumbita candombé,Osvaldo Fresedo
Milonga,La trampera,Osvaldo Fresedo
Tango,La última carta,Osvaldo Fresedo
Tango,La viruta,Osvaldo Fresedo
Tango,Leguisamo solo,Osvaldo Fresedo
Tango,Levanta tu corazón,Osvaldo Fresedo
Tango,Libre,Osvaldo Fresedo
Tango,Llamada de amor porteño,Osvaldo Fresedo
Tango,Lluvia sobre el mar,Osvaldo Fresedo
Tango,Lo han visto con otra,Osvaldo Fresedo
Tango,Lorenzo,Osvaldo Fresedo
Tango,Los dopados,Osvaldo Fresedo
Tango,Luciérnaga,Osvaldo Fresedo
Tango,Madrecita buena,Osvaldo Fresedo
Tango,Majestuoso,Osvaldo Fresedo
Tango,Mala entraña,Osvaldo Fresedo
Tango,Maleza,Osvaldo Fresedo
Tango,Manón,Osvaldo Fresedo
Tango,Marcas,Osvaldo Fresedo
Tango,Mariposita,Osvaldo Fresedo
Vals,Más allá,Osvaldo Fresedo
Tango,Me decías,Osvaldo Fresedo
Tango,Media noche,Osvaldo Fresedo
Tango,Media vida,Osvaldo Fresedo
Tango,Melenita negra,Osvaldo Fresedo
Tango,Mentira,Osvaldo Fresedo
Tango,Metido | Enamorado,Osvaldo Fresedo
Tango,Mi Buenos Aires querido,Osvaldo Fresedo
Tango,Mi gitana,Osvaldo Fresedo
Tango,Mi natai,Osvaldo Fresedo
Tango,Mi refugio,Osvaldo Fresedo
Tango,Mi viejo reloj,Osvaldo Fresedo
Tango,Milonguita | Esthercita,Osvaldo Fresedo
Tango,Mis amarguras,Osvaldo Fresedo
Vals,Motivo de vals,Osvaldo Fresedo
Tango,Muñequita de París,Osvaldo Fresedo
Tango,N.P. | No placé,Osvaldo Fresedo
Tango,Na ná,Osvaldo Fresedo
Tango,Nidito azul,Osvaldo Fresedo
Tango,Niebla del Riachuelo,Osvaldo Fresedo
Tango,Ninguna,Osvaldo Fresedo
Tango,"No aflojes, corazon...",Osvaldo Fresedo
Tango,No me pregunten porque,Osvaldo Fresedo
Tango,No preciso,Osvaldo Fresedo
Tango,No quiero verte llorar,Osvaldo Fresedo
Tango,Noches de Colón,Osvaldo Fresedo
Tango,Noches largas,Osvaldo Fresedo
Tango,Nocturno,Osvaldo Fresedo
Tango,Nostalgias,Osvaldo Fresedo
Tango,Nuestra casita,Osvaldo Fresedo
Tango,Nueva York,Osvaldo Fresedo
Tango,Ojos negros,Osvaldo Fresedo
Tango,Ojos tristes | Ojos muertos,Osvaldo Fresedo
Tango,Oro y seda,Osvaldo Fresedo
Tango,Paisaje,Osvaldo Fresedo
Tango,Palabras de Osvaldo Fresedo,Osvaldo Fresedo
Tango,Pampero,Osvaldo Fresedo
Tango,Para lucirse,Osvaldo Fresedo
Tango,Partir lejos,Osvaldo Fresedo
Tango,Pasión inolvidable,Osvaldo Fresedo
Tango,Paternal,Osvaldo Fresedo
Tango,Patotero sentimental,Osvaldo Fresedo
Tango,Penitencia,Osvaldo Fresedo
Tango,Pensando en tí,Osvaldo Fresedo
Tango,Penumbras,Osvaldo Fresedo
Tango,Perdón viejita,Osvaldo Fresedo
Tango,Perdóname,Osvaldo Fresedo
Tango,Pero yo sé,Osvaldo Fresedo
Tango,Pimienta,Osvaldo Fresedo
Tango,Plegaria,Osvaldo Fresedo
Tango,Pobre chica,Osvaldo Fresedo
Tango,Pobre gringo,Osvaldo Fresedo
Tango,Pobre rancho,Osvaldo Fresedo
Tango,Poliya,Osvaldo Fresedo
Tango,Por calles muertas,Osvaldo Fresedo
Tango,Por dónde andará,Osvaldo Fresedo
Tango,Por la cuesta arriba,Osvaldo Fresedo
Tango,Por la vuelta,Osvaldo Fresedo
Tango,Por qué?,Osvaldo Fresedo
Tango,Por tu culpa,Osvaldo Fresedo
Tango,Porqué no lo dijiste,Osvaldo Fresedo
Tango,Preludio No 3,Osvaldo Fresedo
Tango,Prepárense,Osvaldo Fresedo
Tango,Promesa cumplida,Osvaldo Fresedo
Tango,Purrete de mi amor,Osvaldo Fresedo
Tango,Que 'sapa' senor,Osvaldo Fresedo
Tango,Qué lindo es estar metido | Que lindo es enamorarse,Osvaldo Fresedo
Tango,Qué noche,Osvaldo Fresedo
Tango,"Qué rubia, papá",Osvaldo Fresedo
Tango,Que tragedia señor,Osvaldo Fresedo
Tango,Re Fa Si,Osvaldo Fresedo
Tango,Recuerdos de bohemia,Osvaldo Fresedo
Tango,Retintín,Osvaldo Fresedo
Tango,Rico,Osvaldo Fresedo
Tango,Risa de cabaret,Osvaldo Fresedo
Tango,Rodríguez Peña,Osvaldo Fresedo
Tango,Ronda de ases,Osvaldo Fresedo
Tango,¡Salve!,Osvaldo Fresedo
Tango,Saturnia,Osvaldo Fresedo
Tango,Si el corazón supiera,Osvaldo Fresedo
Tango,Si no me engaña el corazón,Osvaldo Fresedo
Tango,Siempre es carnaval,Osvaldo Fresedo
Tango,Siempre siempre,Osvaldo Fresedo
Tango,Silbando,Osvaldo Fresedo
Tango,Simpática muchachita,Osvaldo Fresedo
Tango,Sin palabras,Osvaldo Fresedo
Tango,Sin rabia y sin pena,Osvaldo Fresedo
Tango,Snobismo,Osvaldo Fresedo
Tango,Sobre el pucho | Un callejón en Pompeya,Osvaldo Fresedo
Tango,Sol,Osvaldo Fresedo
Tango,Sollozos,Osvaldo Fresedo
Tango,Solo de bandoneón,Osvaldo Fresedo
Tango,Solo tú,Osvaldo Fresedo
Tango,Sosteniendo recuerdos,Osvaldo Fresedo
Tango,Sueño azul,Osvaldo Fresedo
Tango,Taconeando,Osvaldo Fresedo
Tango,Tango mío,Osvaldo Fresedo
Tango,Te fuiste,Osvaldo Fresedo
Tango,"Te juro, madre mía",Osvaldo Fresedo
Tango,Te llama mi violín,Osvaldo Fresedo
Tango,Telón,Osvaldo Fresedo
Tango,Tema en fa,Osvaldo Fresedo
Tango,Tigre viejo,Osvaldo Fresedo
Tango,Tinta verde,Osvaldo Fresedo
Tango,Tradición,Osvaldo Fresedo
Vals,Tres recuerdos,Osvaldo Fresedo
Tango,Tristeza gaucha,Osvaldo Fresedo
Tango,Triunfal,Osvaldo Fresedo
Tango,Tu piel de jazmín,Osvaldo Fresedo
Tango,Un amor,Osvaldo Fresedo
Tango,Una gota de rocío,Osvaldo Fresedo
Tango,Unica,Osvaldo Fresedo
Tango,Uno,Osvaldo Fresedo
Tango,Vacilación,Osvaldo Fresedo
Tango,"Vamos, corazón",Osvaldo Fresedo
Tango,Viajando,Osvaldo Fresedo
Tango,Victoria,Osvaldo Fresedo
Tango,Vida mía,Osvaldo Fresedo
Tango,Viejo Buenos Aires,Osvaldo Fresedo
Tango,Viejo farolito,Osvaldo Fresedo
Tango,Viejo malevo,Osvaldo Fresedo
Tango,Viejo rincón,Osvaldo Fresedo
Tango,Volver,Osvaldo Fresedo
Tango,Volverás,Osvaldo Fresedo
Tango,Vuelves,Osvaldo Fresedo
Tango,Y la perdí,Osvaldo Fresedo
Tango,Y no puede ser,Osvaldo Fresedo
Tango,Y total para qué,Osvaldo Fresedo
Tango,Y... no te voy a llorar,Osvaldo Fresedo
Tango,Yo no sé llorar,Osvaldo Fresedo
Tango,"Adiós, adiós, corazón",José García
Tango,Anselmo Acuña el resero,José García
Tango,Calla bandoneón,José García
Tango,Cuna de tango,José García
Tango,De corte antiguo | Aguantalo si podés,José García
Tango,El distinguido ciudadano,José García
Tango,Esta noche de luna,José García
Tango,Farolito de papel,José García
Tango,Fea,José García
Milonga,Felicita,José García
Tango,Junto a tu corazón | Hoy como ayer,José García
Tango,Lloran las campanas,José García
Tango,"A lo mejor, quién te dice?",José García
Tango,Motivo sentimental,José García
Tango,Nadie ha de saber,José García
Tango,No creas,José García
Tango,No estamos solos,José García
Tango,No pudo ser,José García
Tango,Nocturno de tango,José García
Milonga,Para negros solamente,José García
Vals,Préstame tu pañuelo,José García
Tango,Qué no sepan las estrellas,José García
Tango,Quién no tuvo un amor,José García
Tango,Retirao | El retirao,José García
